country,date,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,total_vaccinations_per_hundred,total_cases,total_deaths
Europe,2026-02-12,1.33936,0.0068763494,190.74574,254930386.0,2111175.0
Europe,2026-02-13,1.33936,0.0068763494,190.74574,254930386.0,2111175.0
Europe,2026-02-14,1.33936,0.0068763494,190.74574,254930386.0,2111175.0
Europe,2026-02-15,1.33936,0.0068763494,190.74574,254930386.0,2111175.0
Europe,2026-02-16,1.0091043,0.009359475,190.74574,254935952.0,2111224.0
Europe,2026-02-17,1.0091043,0.009359475,190.74574,254935952.0,2111224.0
Europe,2026-02-18,1.0091043,0.009359475,190.74574,254935952.0,2111224.0
Europe,2026-02-19,1.0091043,0.009359475,190.74574,254935952.0,2111224.0
Europe,2026-02-20,1.0091043,0.009359475,190.74574,254935952.0,2111224.0
Europe,2026-02-21,1.0091043,0.009359475,190.74574,254935952.0,2111224.0
Europe,2026-02-22,1.0091043,0.009359475,190.74574,254935952.0,2111224.0
Europe,2026-02-23,0.8429258,0.009168466,190.74574,254940619.0,2111273.0
Europe,2026-02-24,0.8429258,0.009168466,190.74574,254940619.0,2111273.0
Europe,2026-02-25,0.8429258,0.009168466,190.74574,254940619.0,2111273.0
Europe,2026-02-26,0.8429258,0.009168466,190.74574,254940619.0,2111273.0
Europe,2026-02-27,0.8429258,0.009168466,190.74574,254940619.0,2111273.0
Europe,2026-02-28,0.8429258,0.009168466,190.74574,254940619.0,2111273.0
Europe,2026-03-01,0.8429258,0.009168466,190.74574,254940619.0,2111273.0
Europe,2026-03-02,0.6874439,0.00649433,190.74574,254944399.0,2111307.0
Europe,2026-03-03,0.6874439,0.00649433,190.74574,254944399.0,2111307.0
Europe,2026-03-04,0.6874439,0.00649433,190.74574,254944399.0,2111307.0
Europe,2026-03-05,0.6874439,0.00649433,190.74574,254944399.0,2111307.0
Europe,2026-03-06,0.6874439,0.00649433,190.74574,254944399.0,2111307.0
Europe,2026-03-07,0.6874439,0.00649433,190.74574,254944399.0,2111307.0
Europe,2026-03-08,0.6874439,0.00649433,190.74574,254944399.0,2111307.0
Europe,2026-03-09,0.5808605,0.0066853394,190.74574,254947647.0,2111342.0
Europe,2026-03-10,0.5808605,0.0066853394,190.74574,254947647.0,2111342.0
Europe,2026-03-11,0.5808605,0.0066853394,190.74574,254947647.0,2111342.0
Europe,2026-03-12,0.5808605,0.0066853394,190.74574,254947647.0,2111342.0
Europe,2026-03-13,0.5808605,0.0066853394,190.74574,254947647.0,2111342.0
Europe,2026-03-14,0.5808605,0.0066853394,190.74574,254947647.0,2111342.0
Europe,2026-03-15,0.5808605,0.0066853394,190.74574,254947647.0,2111342.0
Europe,2026-03-16,0.49949038,0.00630332,190.74574,254950423.0,2111375.0
Europe,2026-03-17,0.49949038,0.00630332,190.74574,254950423.0,2111375.0
Europe,2026-03-18,0.49949038,0.00630332,190.74574,254950423.0,2111375.0
Europe,2026-03-19,0.49949038,0.00630332,190.74574,254950423.0,2111375.0
Europe,2026-03-20,0.49949038,0.00630332,190.74574,254950423.0,2111375.0
Europe,2026-03-21,0.49949038,0.00630332,190.74574,254950423.0,2111375.0
Europe,2026-03-22,0.49949038,0.00630332,190.74574,254950423.0,2111375.0
Europe,2026-03-23,0.4215584,0.0047752424,190.74574,254952826.0,2111400.0
Europe,2026-03-24,0.4215584,0.0047752424,190.74574,254952826.0,2111400.0
Europe,2026-03-25,0.4215584,0.0047752424,190.74574,254952826.0,2111400.0
Europe,2026-03-26,0.4215584,0.0047752424,190.74574,254952826.0,2111400.0
Europe,2026-03-27,0.4215584,0.0047752424,190.74574,254952826.0,2111400.0
Europe,2026-03-28,0.4215584,0.0047752424,190.74574,254952826.0,2111400.0
Europe,2026-03-29,0.4215584,0.0047752424,190.74574,254952826.0,2111400.0
Europe,2026-03-30,0.35546905,0.0040112035,190.74574,254954889.0,2111421.0
Europe,2026-03-31,0.35546905,0.0040112035,190.74574,254954889.0,2111421.0
Europe,2026-04-01,0.35546905,0.0040112035,190.74574,254954889.0,2111421.0
Europe,2026-04-02,0.35546905,0.0040112035,190.74574,254954889.0,2111421.0
Europe,2026-04-03,0.35546905,0.0040112035,190.74574,254954889.0,2111421.0
Europe,2026-04-04,0.35546905,0.0040112035,190.74574,254954889.0,2111421.0
Europe,2026-04-05,0.35546905,0.0040112035,190.74574,254954889.0,2111421.0
Europe,2026-04-06,0.24735756,0.0022921164,190.74574,254956334.0,2111433.0
Europe,2026-04-07,0.24735756,0.0022921164,190.74574,254956334.0,2111433.0
Europe,2026-04-08,0.24735756,0.0022921164,190.74574,254956334.0,2111433.0
Europe,2026-04-09,0.24735756,0.0022921164,190.74574,254956334.0,2111433.0
Europe,2026-04-10,0.24735756,0.0022921164,190.74574,254956334.0,2111433.0
Europe,2026-04-11,0.24735756,0.0022921164,190.74574,254956334.0,2111433.0
Europe,2026-04-12,0.24735756,0.0022921164,190.74574,254956334.0,2111433.0
Europe,2026-04-13,0.1946389,0.0009550485,190.74574,254957478.0,2111438.0
Europe,2026-04-14,0.1946389,0.0009550485,190.74574,254957478.0,2111438.0
Europe,2026-04-15,0.1946389,0.0009550485,190.74574,254957478.0,2111438.0
Europe,2026-04-16,0.1946389,0.0009550485,190.74574,254957478.0,2111438.0
Europe,2026-04-17,0.1946389,0.0009550485,190.74574,254957478.0,2111438.0
Europe,2026-04-18,0.1946389,0.0009550485,190.74574,254957478.0,2111438.0
Europe,2026-04-19,0.1946389,0.0009550485,190.74574,254957478.0,2111438.0
Europe,2026-04-20,0.18241426,0.001910097,190.74574,254958518.0,2111448.0
Europe,2026-04-21,0.18241426,0.001910097,190.74574,254958518.0,2111448.0
Europe,2026-04-22,0.18241426,0.001910097,190.74574,254958518.0,2111448.0
Europe,2026-04-23,0.18241426,0.001910097,190.74574,254958518.0,2111448.0
Europe,2026-04-24,0.18241426,0.001910097,190.74574,254958518.0,2111448.0
Europe,2026-04-25,0.18241426,0.001910097,190.74574,254958518.0,2111448.0
Europe,2026-04-26,0.18241426,0.001910097,190.74574,254958518.0,2111448.0
Europe,2026-04-27,0.15242574,0.002483126,190.74574,254959405.0,2111461.0
Europe,2026-04-28,0.15242574,0.002483126,190.74574,254959405.0,2111461.0
Europe,2026-04-29,0.15242574,0.002483126,190.74574,254959405.0,2111461.0
Europe,2026-04-30,0.15242574,0.002483126,190.74574,254959405.0,2111461.0
Europe,2026-05-01,0.15242574,0.002483126,190.74574,254959405.0,2111461.0
Europe,2026-05-02,0.15242574,0.002483126,190.74574,254959405.0,2111461.0
Europe,2026-05-03,0.15242574,0.002483126,190.74574,254959405.0,2111461.0
Europe,2026-05-04,0.13618992,0.0011460582,190.74574,254960190.0,2111467.0
Europe,2026-05-05,0.13618992,0.0011460582,190.74574,254960190.0,2111467.0
Europe,2026-05-06,0.13618992,0.0011460582,190.74574,254960190.0,2111467.0
Europe,2026-05-07,0.13618992,0.0011460582,190.74574,254960190.0,2111467.0
Europe,2026-05-08,0.13618992,0.0011460582,190.74574,254960190.0,2111467.0
Europe,2026-05-09,0.13618992,0.0011460582,190.74574,254960190.0,2111467.0
Europe,2026-05-10,0.13618992,0.0011460582,190.74574,254960190.0,2111467.0
France,2020-01-01,0.0,0.0,0.0,0.0,0.0
France,2020-01-02,0.0,0.0,0.0,0.0,0.0
France,2020-01-03,0.0,0.0,0.0,0.0,0.0
France,2020-01-04,0.0,0.0,0.0,0.0,0.0
France,2020-01-05,0.0,0.0,0.0,0.0,0.0
France,2020-01-06,0.0,0.0,0.0,0.0,0.0
France,2020-01-07,0.0,0.0,0.0,0.0,0.0
France,2020-01-08,0.0,0.0,0.0,0.0,0.0
France,2020-01-09,0.0,0.0,0.0,0.0,0.0
France,2020-01-10,0.0,0.0,0.0,0.0,0.0
France,2020-01-11,0.0,0.0,0.0,0.0,0.0
France,2020-01-12,0.0,0.0,0.0,0.0,0.0
France,2020-01-13,0.0,0.0,0.0,0.0,0.0
France,2020-01-14,0.0,0.0,0.0,0.0,0.0
France,2020-01-15,0.0,0.0,0.0,0.0,0.0
France,2020-01-16,0.0,0.0,0.0,0.0,0.0
France,2020-01-17,0.0,0.0,0.0,0.0,0.0
France,2020-01-18,0.0,0.0,0.0,0.0,0.0
France,2020-01-19,0.0,0.0,0.0,0.0,0.0
France,2020-01-20,0.0,0.0,0.0,0.0,0.0
France,2020-01-21,0.0,0.0,0.0,0.0,0.0
France,2020-01-22,0.0,0.0,0.0,0.0,0.0
France,2020-01-23,0.0,0.0,0.0,0.0,0.0
France,2020-01-24,0.0,0.0,0.0,0.0,0.0
France,2020-01-25,0.0,0.0,0.0,0.0,0.0
France,2020-01-26,0.006667528,0.0,0.0,3.0,0.0
France,2020-01-27,0.006667528,0.0,0.0,3.0,0.0
France,2020-01-28,0.006667528,0.0,0.0,3.0,0.0
France,2020-01-29,0.006667528,0.0,0.0,3.0,0.0
France,2020-01-30,0.006667528,0.0,0.0,3.0,0.0
France,2020-01-31,0.006667528,0.0,0.0,3.0,0.0
France,2020-02-01,0.006667528,0.0,0.0,3.0,0.0
France,2020-02-02,0.006667528,0.0,0.0,6.0,0.0
France,2020-02-03,0.006667528,0.0,0.0,6.0,0.0
France,2020-02-04,0.006667528,0.0,0.0,6.0,0.0
France,2020-02-05,0.006667528,0.0,0.0,6.0,0.0
France,2020-02-06,0.006667528,0.0,0.0,6.0,0.0
France,2020-02-07,0.006667528,0.0,0.0,6.0,0.0
France,2020-02-08,0.006667528,0.0,0.0,6.0,0.0
France,2020-02-09,0.013335056,0.0,0.0,12.0,0.0
France,2020-02-10,0.013335056,0.0,0.0,12.0,0.0
France,2020-02-11,0.013335056,0.0,0.0,12.0,0.0
France,2020-02-12,0.013335056,0.0,0.0,12.0,0.0
France,2020-02-13,0.013335056,0.0,0.0,12.0,0.0
France,2020-02-14,0.013335056,0.0,0.0,12.0,0.0
France,2020-02-15,0.013335056,0.0,0.0,12.0,0.0
France,2020-02-16,0.0,0.0,0.0,12.0,0.0
France,2020-02-17,0.0,0.0,0.0,12.0,0.0
France,2020-02-18,0.0,0.0,0.0,12.0,0.0
France,2020-02-19,0.0,0.0,0.0,12.0,0.0
France,2020-02-20,0.0,0.0,0.0,12.0,0.0
France,2020-02-21,0.0,0.0,0.0,12.0,0.0
France,2020-02-22,0.0,0.0,0.0,12.0,0.0
France,2020-02-23,0.008890037,0.0,0.0,16.0,0.0
France,2020-02-24,0.008890037,0.0,0.0,16.0,0.0
France,2020-02-25,0.008890037,0.0,0.0,16.0,0.0
France,2020-02-26,0.008890037,0.0,0.0,16.0,0.0
France,2020-02-27,0.008890037,0.0,0.0,16.0,0.0
France,2020-02-28,0.008890037,0.0,0.0,16.0,0.0
France,2020-02-29,0.008890037,0.0,0.0,16.0,0.0
France,2020-03-01,0.0,0.0,0.0,16.0,0.0
France,2020-03-02,0.0,0.0,0.0,16.0,0.0
France,2020-03-03,0.0,0.0,0.0,16.0,0.0
France,2020-03-04,0.0,0.0,0.0,16.0,0.0
France,2020-03-05,0.0,0.0,0.0,16.0,0.0
France,2020-03-06,0.0,0.0,0.0,16.0,0.0
France,2020-03-07,0.0,0.0,0.0,16.0,0.0
France,2020-03-08,0.0,0.0,0.0,16.0,0.0
France,2020-03-09,0.0,0.0,0.0,16.0,0.0
France,2020-03-10,0.0,0.0,0.0,16.0,0.0
France,2020-03-11,0.0,0.0,0.0,16.0,0.0
France,2020-03-12,0.0,0.0,0.0,16.0,0.0
France,2020-03-13,0.0,0.0,0.0,16.0,0.0
France,2020-03-14,0.0,0.0,0.0,16.0,0.0
France,2020-03-15,0.0,0.0955679,0.0,16.0,43.0
France,2020-03-16,0.0,0.0955679,0.0,16.0,43.0
France,2020-03-17,0.0,0.0955679,0.0,16.0,43.0
France,2020-03-18,0.0,0.0955679,0.0,16.0,43.0
France,2020-03-19,0.0,0.0955679,0.0,16.0,43.0
France,2020-03-20,0.0,0.0955679,0.0,16.0,43.0
France,2020-03-21,0.0,0.0955679,0.0,16.0,43.0
France,2020-03-22,0.0,1.4890811,0.0,16.0,713.0
France,2020-03-23,0.0,1.4890811,0.0,16.0,713.0
France,2020-03-24,0.0,1.4890811,0.0,16.0,713.0
France,2020-03-25,0.0,1.4890811,0.0,16.0,713.0
France,2020-03-26,0.0,1.4890811,0.0,16.0,713.0
France,2020-03-27,0.0,1.4890811,0.0,16.0,713.0
France,2020-03-28,0.0,1.4890811,0.0,16.0,713.0
France,2020-03-29,0.0,4.442796,0.0,16.0,2712.0
France,2020-03-30,0.0,4.442796,0.0,16.0,2712.0
France,2020-03-31,0.0,4.442796,0.0,16.0,2712.0
France,2020-04-01,0.0,4.442796,0.0,16.0,2712.0
France,2020-04-02,0.0,4.442796,0.0,16.0,2712.0
France,2020-04-03,0.0,4.442796,0.0,16.0,2712.0
France,2020-04-04,0.0,4.442796,0.0,16.0,2712.0
France,2020-04-05,0.0,7.2809405,0.0,16.0,5988.0
France,2020-04-06,0.0,7.2809405,0.0,16.0,5988.0
France,2020-04-07,0.0,7.2809405,0.0,16.0,5988.0
France,2020-04-08,0.0,7.2809405,0.0,16.0,5988.0
France,2020-04-09,0.0,7.2809405,0.0,16.0,5988.0
France,2020-04-10,0.0,7.2809405,0.0,16.0,5988.0
France,2020-04-11,0.0,7.2809405,0.0,16.0,5988.0
France,2020-04-12,0.0,7.4320707,0.0,16.0,9332.0
France,2020-04-13,0.0,7.4320707,0.0,16.0,9332.0
France,2020-04-14,0.0,7.4320707,0.0,16.0,9332.0
France,2020-04-15,0.0,7.4320707,0.0,16.0,9332.0
France,2020-04-16,0.0,7.4320707,0.0,16.0,9332.0
France,2020-04-17,0.0,7.4320707,0.0,16.0,9332.0
France,2020-04-18,0.0,7.4320707,0.0,16.0,9332.0
France,2020-04-19,0.0,6.06745,0.0,16.0,12062.0
France,2020-04-20,0.0,6.06745,0.0,16.0,12062.0
France,2020-04-21,0.0,6.06745,0.0,16.0,12062.0
France,2020-04-22,0.0,6.06745,0.0,16.0,12062.0
France,2020-04-23,0.0,6.06745,0.0,16.0,12062.0
France,2020-04-24,0.0,6.06745,0.0,16.0,12062.0
France,2020-04-25,0.0,6.06745,0.0,16.0,12062.0
France,2020-04-26,0.0,4.6583796,0.0,16.0,14158.0
France,2020-04-27,0.0,4.6583796,0.0,16.0,14158.0
France,2020-04-28,0.0,4.6583796,0.0,16.0,14158.0
France,2020-04-29,0.0,4.6583796,0.0,16.0,14158.0
France,2020-04-30,0.0,4.6583796,0.0,16.0,14158.0
France,2020-05-01,0.0,4.6583796,0.0,16.0,14158.0
France,2020-05-02,0.0,4.6583796,0.0,16.0,14158.0
France,2020-05-03,0.0,3.124848,0.0,16.0,15564.0
France,2020-05-04,0.0,3.124848,0.0,16.0,15564.0
France,2020-05-05,0.0,3.124848,0.0,16.0,15564.0
France,2020-05-06,0.0,3.124848,0.0,16.0,15564.0
France,2020-05-07,0.0,3.124848,0.0,16.0,15564.0
France,2020-05-08,0.0,3.124848,0.0,16.0,15564.0
France,2020-05-09,0.0,3.124848,0.0,16.0,15564.0
France,2020-05-10,0.0,2.3469698,0.0,16.0,16620.0
France,2020-05-11,0.0,2.3469698,0.0,16.0,16620.0
France,2020-05-12,0.0,2.3469698,0.0,16.0,16620.0
France,2020-05-13,0.0,2.3469698,0.0,16.0,16620.0
France,2020-05-14,0.0,2.3469698,0.0,16.0,16620.0
France,2020-05-15,0.0,2.3469698,0.0,16.0,16620.0
France,2020-05-16,0.0,2.3469698,0.0,16.0,16620.0
France,2020-05-17,1.5046388,1.8002325,0.0,693.0,17430.0
France,2020-05-18,1.5046388,1.8002325,0.0,693.0,17430.0
France,2020-05-19,1.5046388,1.8002325,0.0,693.0,17430.0
France,2020-05-20,1.5046388,1.8002325,0.0,693.0,17430.0
France,2020-05-21,1.5046388,1.8002325,0.0,693.0,17430.0
France,2020-05-22,1.5046388,1.8002325,0.0,693.0,17430.0
France,2020-05-23,1.5046388,1.8002325,0.0,693.0,17430.0
France,2020-05-24,9.64569,1.2490501,0.0,5033.0,17992.0
France,2020-05-25,9.64569,1.2490501,0.0,5033.0,17992.0
France,2020-05-26,9.64569,1.2490501,0.0,5033.0,17992.0
France,2020-05-27,9.64569,1.2490501,0.0,5033.0,17992.0
France,2020-05-28,9.64569,1.2490501,0.0,5033.0,17992.0
France,2020-05-29,9.64569,1.2490501,0.0,5033.0,17992.0
France,2020-05-30,9.64569,1.2490501,0.0,5033.0,17992.0
France,2020-05-31,7.636542,1.0468018,0.0,8469.0,18463.0
France,2020-06-01,7.636542,1.0468018,0.0,8469.0,18463.0
France,2020-06-02,7.636542,1.0468018,0.0,8469.0,18463.0
France,2020-06-03,7.636542,1.0468018,0.0,8469.0,18463.0
France,2020-06-04,7.636542,1.0468018,0.0,8469.0,18463.0
France,2020-06-05,7.636542,1.0468018,0.0,8469.0,18463.0
France,2020-06-06,7.636542,1.0468018,0.0,8469.0,18463.0
France,2020-06-07,6.100788,0.73565054,0.0,11214.0,18794.0
France,2020-06-08,6.100788,0.73565054,0.0,11214.0,18794.0
France,2020-06-09,6.100788,0.73565054,0.0,11214.0,18794.0
France,2020-06-10,6.100788,0.73565054,0.0,11214.0,18794.0
France,2020-06-11,6.100788,0.73565054,0.0,11214.0,18794.0
France,2020-06-12,6.100788,0.73565054,0.0,11214.0,18794.0
France,2020-06-13,6.100788,0.73565054,0.0,11214.0,18794.0
France,2020-06-14,5.838532,0.5734074,0.0,13841.0,19052.0
France,2020-06-15,5.838532,0.5734074,0.0,13841.0,19052.0
France,2020-06-16,5.838532,0.5734074,0.0,13841.0,19052.0
France,2020-06-17,5.838532,0.5734074,0.0,13841.0,19052.0
France,2020-06-18,5.838532,0.5734074,0.0,13841.0,19052.0
France,2020-06-19,5.838532,0.5734074,0.0,13841.0,19052.0
France,2020-06-20,5.838532,0.5734074,0.0,13841.0,19052.0
France,2020-06-21,5.0384283,0.35337898,0.0,16108.0,19211.0
France,2020-06-22,5.0384283,0.35337898,0.0,16108.0,19211.0
France,2020-06-23,5.0384283,0.35337898,0.0,16108.0,19211.0
France,2020-06-24,5.0384283,0.35337898,0.0,16108.0,19211.0
France,2020-06-25,5.0384283,0.35337898,0.0,16108.0,19211.0
France,2020-06-26,5.0384283,0.35337898,0.0,16108.0,19211.0
France,2020-06-27,5.0384283,0.35337898,0.0,16108.0,19211.0
France,2020-06-28,4.4983587,0.24669853,0.0,18132.0,19322.0
France,2020-06-29,4.4983587,0.24669853,0.0,18132.0,19322.0
France,2020-06-30,4.4983587,0.24669853,0.0,18132.0,19322.0
France,2020-07-01,4.4983587,0.24669853,0.0,18132.0,19322.0
France,2020-07-02,4.4983587,0.24669853,0.0,18132.0,19322.0
France,2020-07-03,4.4983587,0.24669853,0.0,18132.0,19322.0
France,2020-07-04,4.4983587,0.24669853,0.0,18132.0,19322.0
France,2020-07-05,5.1651115,0.22225092,0.0,20456.0,19422.0
France,2020-07-06,5.1651115,0.22225092,0.0,20456.0,19422.0
France,2020-07-07,5.1651115,0.22225092,0.0,20456.0,19422.0
France,2020-07-08,5.1651115,0.22225092,0.0,20456.0,19422.0
France,2020-07-09,5.1651115,0.22225092,0.0,20456.0,19422.0
France,2020-07-10,5.1651115,0.22225092,0.0,20456.0,19422.0
France,2020-07-11,5.1651115,0.22225092,0.0,20456.0,19422.0
France,2020-07-12,6.340819,0.2667011,0.0,23309.0,19542.0
France,2020-07-13,6.340819,0.2667011,0.0,23309.0,19542.0
France,2020-07-14,6.340819,0.2667011,0.0,23309.0,19542.0
France,2020-07-15,6.340819,0.2667011,0.0,23309.0,19542.0
France,2020-07-16,6.340819,0.2667011,0.0,23309.0,19542.0
France,2020-07-17,6.340819,0.2667011,0.0,23309.0,19542.0
France,2020-07-18,6.340819,0.2667011,0.0,23309.0,19542.0
France,2020-07-19,7.8010073,0.20891587,0.0,26819.0,19636.0
France,2020-07-20,7.8010073,0.20891587,0.0,26819.0,19636.0
France,2020-07-21,7.8010073,0.20891587,0.0,26819.0,19636.0
France,2020-07-22,7.8010073,0.20891587,0.0,26819.0,19636.0
France,2020-07-23,7.8010073,0.20891587,0.0,26819.0,19636.0
France,2020-07-24,7.8010073,0.20891587,0.0,26819.0,19636.0
France,2020-07-25,7.8010073,0.20891587,0.0,26819.0,19636.0
France,2020-07-26,12.368264,0.2178059,0.0,32384.0,19734.0
France,2020-07-27,12.368264,0.2178059,0.0,32384.0,19734.0
France,2020-07-28,12.368264,0.2178059,0.0,32384.0,19734.0
France,2020-07-29,12.368264,0.2178059,0.0,32384.0,19734.0
France,2020-07-30,12.368264,0.2178059,0.0,32384.0,19734.0
France,2020-07-31,12.368264,0.2178059,0.0,32384.0,19734.0
France,2020-08-01,12.368264,0.2178059,0.0,32384.0,19734.0
France,2020-08-02,17.05998,0.1711332,0.0,40060.0,19811.0
France,2020-08-03,17.05998,0.1711332,0.0,40060.0,19811.0
France,2020-08-04,17.05998,0.1711332,0.0,40060.0,19811.0
France,2020-08-05,17.05998,0.1711332,0.0,40060.0,19811.0
France,2020-08-06,17.05998,0.1711332,0.0,40060.0,19811.0
France,2020-08-07,17.05998,0.1711332,0.0,40060.0,19811.0
France,2020-08-08,17.05998,0.1711332,0.0,40060.0,19811.0
France,2020-08-09,24.22313,0.15335314,0.0,50959.0,19880.0
France,2020-08-10,24.22313,0.15335314,0.0,50959.0,19880.0
France,2020-08-11,24.22313,0.15335314,0.0,50959.0,19880.0
France,2020-08-12,24.22313,0.15335314,0.0,50959.0,19880.0
France,2020-08-13,24.22313,0.15335314,0.0,50959.0,19880.0
France,2020-08-14,24.22313,0.15335314,0.0,50959.0,19880.0
France,2020-08-15,24.22313,0.15335314,0.0,50959.0,19880.0
France,2020-08-16,37.00478,0.20447086,0.0,67609.0,19972.0
France,2020-08-17,37.00478,0.20447086,0.0,67609.0,19972.0
France,2020-08-18,37.00478,0.20447086,0.0,67609.0,19972.0
France,2020-08-19,37.00478,0.20447086,0.0,67609.0,19972.0
France,2020-08-20,37.00478,0.20447086,0.0,67609.0,19972.0
France,2020-08-21,37.00478,0.20447086,0.0,67609.0,19972.0
France,2020-08-22,37.00478,0.20447086,0.0,67609.0,19972.0
France,2020-08-23,56.025013,0.2622561,0.0,92817.0,20090.0
France,2020-08-24,56.025013,0.2622561,0.0,92817.0,20090.0
France,2020-08-25,56.025013,0.2622561,0.0,92817.0,20090.0
France,2020-08-26,56.025013,0.2622561,0.0,92817.0,20090.0
France,2020-08-27,56.025013,0.2622561,0.0,92817.0,20090.0
France,2020-08-28,56.025013,0.2622561,0.0,92817.0,20090.0
France,2020-08-29,56.025013,0.2622561,0.0,92817.0,20090.0
France,2020-08-30,83.906395,0.24669853,0.0,130570.0,20201.0
France,2020-08-31,83.906395,0.24669853,0.0,130570.0,20201.0
France,2020-09-01,83.906395,0.24669853,0.0,130570.0,20201.0
France,2020-09-02,83.906395,0.24669853,0.0,130570.0,20201.0
France,2020-09-03,83.906395,0.24669853,0.0,130570.0,20201.0
France,2020-09-04,83.906395,0.24669853,0.0,130570.0,20201.0
France,2020-09-05,83.906395,0.24669853,0.0,130570.0,20201.0
France,2020-09-06,111.56329,0.28003615,0.0,180767.0,20327.0
France,2020-09-07,111.56329,0.28003615,0.0,180767.0,20327.0
France,2020-09-08,111.56329,0.28003615,0.0,180767.0,20327.0
France,2020-09-09,111.56329,0.28003615,0.0,180767.0,20327.0
France,2020-09-10,111.56329,0.28003615,0.0,180767.0,20327.0
France,2020-09-11,111.56329,0.28003615,0.0,180767.0,20327.0
France,2020-09-12,111.56329,0.28003615,0.0,180767.0,20327.0
France,2020-09-13,136.53319,0.5734074,0.0,242199.0,20585.0
France,2020-09-14,136.53319,0.5734074,0.0,242199.0,20585.0
France,2020-09-15,136.53319,0.5734074,0.0,242199.0,20585.0
France,2020-09-16,136.53319,0.5734074,0.0,242199.0,20585.0
France,2020-09-17,136.53319,0.5734074,0.0,242199.0,20585.0
France,2020-09-18,136.53319,0.5734074,0.0,242199.0,20585.0
France,2020-09-19,136.53319,0.5734074,0.0,242199.0,20585.0
France,2020-09-20,163.3122,0.95345646,0.0,315680.0,21014.0
France,2020-09-21,163.3122,0.95345646,0.0,315680.0,21014.0
France,2020-09-22,163.3122,0.95345646,0.0,315680.0,21014.0
France,2020-09-23,163.3122,0.95345646,0.0,315680.0,21014.0
France,2020-09-24,163.3122,0.95345646,0.0,315680.0,21014.0
France,2020-09-25,163.3122,0.95345646,0.0,315680.0,21014.0
France,2020-09-26,163.3122,0.95345646,0.0,315680.0,21014.0
France,2020-09-27,161.15192,1.2423826,0.0,388189.0,21573.0
France,2020-09-28,161.15192,1.2423826,0.0,388189.0,21573.0
France,2020-09-29,161.15192,1.2423826,0.0,388189.0,21573.0
France,2020-09-30,161.15192,1.2423826,0.0,388189.0,21573.0
France,2020-10-01,161.15192,1.2423826,0.0,388189.0,21573.0
France,2020-10-02,161.15192,1.2423826,0.0,388189.0,21573.0
France,2020-10-03,161.15192,1.2423826,0.0,388189.0,21573.0
France,2020-10-04,166.28592,1.2468277,0.0,463008.0,22134.0
France,2020-10-05,166.28592,1.2468277,0.0,463008.0,22134.0
France,2020-10-06,166.28592,1.2468277,0.0,463008.0,22134.0
France,2020-10-07,166.28592,1.2468277,0.0,463008.0,22134.0
France,2020-10-08,166.28592,1.2468277,0.0,463008.0,22134.0
France,2020-10-09,166.28592,1.2468277,0.0,463008.0,22134.0
France,2020-10-10,166.28592,1.2468277,0.0,463008.0,22134.0
France,2020-10-11,258.16446,1.5335314,0.0,579167.0,22824.0
France,2020-10-12,258.16446,1.5335314,0.0,579167.0,22824.0
France,2020-10-13,258.16446,1.5335314,0.0,579167.0,22824.0
France,2020-10-14,258.16446,1.5335314,0.0,579167.0,22824.0
France,2020-10-15,258.16446,1.5335314,0.0,579167.0,22824.0
France,2020-10-16,258.16446,1.5335314,0.0,579167.0,22824.0
France,2020-10-17,258.16446,1.5335314,0.0,579167.0,22824.0
France,2020-10-18,373.01483,2.1402764,0.0,747002.0,23787.0
France,2020-10-19,373.01483,2.1402764,0.0,747002.0,23787.0
France,2020-10-20,373.01483,2.1402764,0.0,747002.0,23787.0
France,2020-10-21,373.01483,2.1402764,0.0,747002.0,23787.0
France,2020-10-22,373.01483,2.1402764,0.0,747002.0,23787.0
France,2020-10-23,373.01483,2.1402764,0.0,747002.0,23787.0
France,2020-10-24,373.01483,2.1402764,0.0,747002.0,23787.0
France,2020-10-25,580.8061,3.9427314,0.0,1008331.0,25561.0
France,2020-10-26,580.8061,3.9427314,0.0,1008331.0,25561.0
France,2020-10-27,580.8061,3.9427314,0.0,1008331.0,25561.0
France,2020-10-28,580.8061,3.9427314,0.0,1008331.0,25561.0
France,2020-10-29,580.8061,3.9427314,0.0,1008331.0,25561.0
France,2020-10-30,580.8061,3.9427314,0.0,1008331.0,25561.0
France,2020-10-31,580.8061,3.9427314,0.0,1008331.0,25561.0
France,2020-11-01,738.9954,7.009794,0.0,1340836.0,28715.0
France,2020-11-02,738.9954,7.009794,0.0,1340836.0,28715.0
France,2020-11-03,738.9954,7.009794,0.0,1340836.0,28715.0
France,2020-11-04,738.9954,7.009794,0.0,1340836.0,28715.0
France,2020-11-05,738.9954,7.009794,0.0,1340836.0,28715.0
France,2020-11-06,738.9954,7.009794,0.0,1340836.0,28715.0
France,2020-11-07,738.9954,7.009794,0.0,1340836.0,28715.0
France,2020-11-08,673.6781,10.65471,0.0,1643952.0,33509.0
France,2020-11-09,673.6781,10.65471,0.0,1643952.0,33509.0
France,2020-11-10,673.6781,10.65471,0.0,1643952.0,33509.0
France,2020-11-11,673.6781,10.65471,0.0,1643952.0,33509.0
France,2020-11-12,673.6781,10.65471,0.0,1643952.0,33509.0
France,2020-11-13,673.6781,10.65471,0.0,1643952.0,33509.0
